season,week,game_id,posteam,qb_id,qb_name,plays,actual_pass_rate,expected_pass_rate,proe
2023,15,2023_15_NYJ_MIA,MIA,00-0036212,T.Tagovailoa,49,0.5306122448979592,0.6218810501147289,-9.126880521676979
2023,15,2023_15_PHI_SEA,PHI,00-0036389,J.Hurts,68,0.5441176470588235,0.6244328506290913,-8.031520357026773
2023,15,2023_15_PIT_IND,IND,00-0035289,G.Minshew,63,0.49206349206349204,0.5327274114011772,-4.066391933768514
2023,15,2023_15_SF_ARI,SF,00-0037834,B.Purdy,44,0.5227272727272727,0.5503012427890842,-2.7573970061811535
2023,15,2023_15_TB_GB,GB,00-0036264,J.Love,57,0.7192982456140351,0.6793990109050483,3.9899234708986784
2023,15,2023_15_TB_GB,TB,00-0034855,B.Mayfield,58,0.5689655172413793,0.5830594824370126,-1.4093965195633213
2023,15,2023_15_WAS_LA,LA,00-0026498,M.Stafford,72,0.5138888888888888,0.5470086647870226,-3.3119775898133716
2023,15,2023_15_WAS_LA,WAS,00-0037077,S.Howell,44,0.6818181818181818,0.6847551945935596,-0.29370127753777936
2023,16,2023_16_ARI_CHI,CHI,00-0036945,J.Fields,67,0.4925373134328358,0.5246662545337606,-3.2128941100924764
2023,16,2023_16_BAL_SF,BAL,00-0034796,L.Jackson,60,0.6333333333333333,0.5686597636279961,6.467356970533729
2023,16,2023_16_BAL_SF,SF,00-0037834,B.Purdy,48,0.6875,0.6781450528651476,0.9354947134852409
2023,16,2023_16_BUF_LAC,BUF,00-0034857,J.Allen,52,0.4423076923076923,0.602900673277103,-16.059298096941067
2023,16,2023_16_CLE_HOU,CLE,00-0026158,J.Flacco,67,0.6119402985074627,0.5672028864275164,4.473741207994632
2023,16,2023_16_DAL_MIA,DAL,00-0033077,D.Prescott,60,0.6333333333333333,0.589897799740235,4.3435533593098326
2023,16,2023_16_DAL_MIA,MIA,00-0036212,T.Tagovailoa,61,0.6229508196721312,0.6058982361535556,1.705258351857545
2023,16,2023_16_DET_MIN,DET,00-0033106,J.Goff,74,0.5405405405405406,0.540748427244457,-0.020788670391649812
2023,16,2023_16_GB_CAR,CAR,00-0039150,B.Young,59,0.6271186440677966,0.6539854637141955,-2.68668196463989
2023,16,2023_16_GB_CAR,GB,00-0036264,J.Love,63,0.47619047619047616,0.5609592646360397,-8.476878844556355
2023,16,2023_16_IND_ATL,IND,00-0035289,G.Minshew,67,0.6865671641791045,0.6915314342103788,-0.49642700312742544
2023,16,2023_16_JAX_TB,JAX,00-0036971,T.Lawrence,44,0.7954545454545454,0.7049100961197506,9.054444933479482
2023,16,2023_16_JAX_TB,TB,00-0034855,B.Mayfield,70,0.5571428571428572,0.5579703204865967,-0.08274633437395096
2023,16,2023_16_LV_KC,KC,00-0033873,P.Mahomes,71,0.7887323943661971,0.7233207108269275,6.541168353926968
2023,16,2023_16_LV_KC,LV,00-0038579,A.O'Connell,48,0.4791666666666667,0.5171135688045373,-3.794690213787059
2023,16,2023_16_NE_DEN,DEN,00-0029263,R.Wilson,64,0.65625,0.6881406120955944,-3.1890612095594406
2023,16,2023_16_NO_LA,LA,00-0026498,M.Stafford,66,0.5303030303030303,0.5470520289558353,-1.674899865280498
2023,16,2023_16_NO_LA,NO,00-0031280,D.Carr,57,0.7543859649122807,0.7394425936958247,1.4943371216456096
2023,16,2023_16_NYG_PHI,NYG,00-0038476,T.DeVito,38,0.5,0.6057781333986082,-10.577813339860816
2023,16,2023_16_NYG_PHI,PHI,00-0036389,J.Hurts,72,0.5416666666666666,0.5684738032933738,-2.680713662670718
2023,16,2023_16_SEA_TEN,SEA,00-0030565,G.Smith,57,0.6842105263157895,0.6973977575176641,-1.3187231201874583
2023,16,2023_16_SEA_TEN,TEN,00-0029701,R.Tannehill,61,0.5409836065573771,0.6251035576961079,-8.411995113873092
2023,16,2023_16_WAS_NYJ,WAS,00-0037077,S.Howell,35,0.6857142857142857,0.6422039432185037,4.351034249578204
2023,17,2023_17_ARI_PHI,PHI,00-0036389,J.Hurts,46,0.5217391304347826,0.6623542263456013,-14.061509591081869
2023,17,2023_17_ATL_CHI,CHI,00-0036945,J.Fields,72,0.5277777777777778,0.5526001182540009,-2.4822340476223164
2023,17,2023_17_CAR_JAX,CAR,00-0039150,B.Young,53,0.7358490566037735,0.7592989211937167,-2.3449864589943075
2023,17,2023_17_CIN_KC,KC,00-0033873,P.Mahomes,51,0.6470588235294118,0.6157152714098201,3.1343552119591656
2023,17,2023_17_DET_DAL,DAL,00-0033077,D.Prescott,61,0.6721311475409836,0.5893748739703757,8.275627357060792
