season,team,qb_name,starts,first_start_date,player_norm,draft_team,draft_season,team_canon,drafted_by_team
2020,CHI,M.Trubisky,8,2020-09-13,M.Trubisky,CHI,2017.0,CHI,True
2020,CIN,J.Burrow,10,2020-09-13,J.Burrow,CIN,2020.0,CIN,True
2020,CLE,B.Mayfield,16,2020-09-13,B.Mayfield,CLE,2018.0,CLE,True
2020,DAL,A.Dalton,9,2020-10-19,A.Dalton,CIN,2011.0,DAL,False
2020,DEN,D.Lock,12,2020-09-14,D.Lock,DEN,2019.0,DEN,True
2020,DET,M.Stafford,15,2020-09-13,M.Stafford,DET,2009.0,DET,True
2020,GB,A.Rodgers,16,2020-09-13,A.Rodgers,GB,2005.0,GB,True
2020,HOU,D.Watson,16,2020-09-10,D.Watson,HOU,2017.0,HOU,True
2020,IND,P.Rivers,16,2020-09-13,P.Rivers,NYG,2004.0,IND,False
2020,JAX,G.Minshew II,6,2020-10-04,G.Minshew II,,,JAX,False
2020,KC,P.Mahomes,15,2020-09-10,P.Mahomes,KC,2017.0,KC,True
2020,LA,J.Goff,15,2020-09-13,J.Goff,LAR,2016.0,LAR,True
2020,LAC,J.Herbert,15,2020-09-20,J.Herbert,LAC,2020.0,LAC,True
2020,LV,D.Carr,15,2020-09-13,D.Carr,LV,2014.0,LV,True
2020,MIA,T.Tagovailoa,9,2020-11-01,T.Tagovailoa,MIA,2020.0,MIA,True
2020,MIN,K.Cousins,16,2020-09-13,K.Cousins,WAS,2012.0,MIN,False
2020,NE,C.Newton,14,2020-09-13,C.Newton,CAR,2011.0,NE,False
2020,NO,D.Brees,12,2020-09-13,D.Brees,LAC,2001.0,NO,False
2020,NYG,D.Jones,14,2020-09-14,D.Jones,NYG,2019.0,NYG,True
2020,NYJ,S.Darnold,12,2020-09-13,S.Darnold,,,NYJ,False
2020,PHI,C.Wentz,12,2020-09-13,C.Wentz,PHI,2016.0,PHI,True
2020,PIT,B.Roethlisberger,15,2020-09-14,B.Roethlisberger,PIT,2004.0,PIT,True
2020,SEA,R.Wilson,16,2020-09-13,R.Wilson,SEA,2012.0,SEA,True
2020,SF,N.Mullens,9,2020-09-27,N.Mullens,,,SF,False
2020,TB,T.Brady,16,2020-09-13,T.Brady,NE,2000.0,TB,False
2020,TEN,R.Tannehill,16,2020-09-14,R.Tannehill,MIA,2012.0,TEN,False
2020,WAS,A.Smith,8,2020-10-11,A.Smith,SF,2005.0,WAS,False
2021,ARI,K.Murray,14,2021-09-12,K.Murray,ARI,2019.0,ARI,True
2021,ATL,M.Ryan,17,2021-09-12,M.Ryan,ATL,2008.0,ATL,True
2021,BAL,L.Jackson,11,2021-09-13,L.Jackson,BAL,2018.0,BAL,True
2021,BUF,J.Allen,16,2021-09-12,J.Allen,BUF,2018.0,BUF,True
2021,CAR,S.Darnold,12,2021-09-12,S.Darnold,,,CAR,False
2021,CHI,J.Fields,10,2021-09-19,J.Fields,CHI,2021.0,CHI,True
2021,CIN,J.Burrow,16,2021-09-12,J.Burrow,CIN,2020.0,CIN,True
2021,CLE,B.Mayfield,14,2021-09-12,B.Mayfield,CLE,2018.0,CLE,True
2021,DAL,D.Prescott,16,2021-09-09,D.Prescott,DAL,2016.0,DAL,True
2021,DEN,T.Bridgewater,13,2021-09-12,T.Bridgewater,MIN,2014.0,DEN,False
2021,DET,J.Goff,14,2021-09-12,J.Goff,LAR,2016.0,DET,False
2021,GB,Aa.Rodgers,8,2021-09-12,Aa.Rodgers,GB,2005.0,GB,True
2021,HOU,D.Mills,13,2021-09-19,D.Mills,HOU,2021.0,HOU,True
2021,IND,C.Wentz,17,2021-09-12,C.Wentz,PHI,2016.0,IND,False
2021,JAX,T.Lawrence,17,2021-09-12,T.Lawrence,JAX,2021.0,JAX,True
2021,KC,P.Mahomes,17,2021-09-12,P.Mahomes,KC,2017.0,KC,True
2021,LA,M.Stafford,17,2021-09-12,M.Stafford,DET,2009.0,LAR,False
2021,LAC,J.Herbert,17,2021-09-12,J.Herbert,LAC,2020.0,LAC,True
2021,LV,D.Carr,17,2021-09-13,D.Carr,LV,2014.0,LV,True
2021,MIA,T.Tagovailoa,11,2021-09-12,T.Tagovailoa,MIA,2020.0,MIA,True
2021,MIN,K.Cousins,16,2021-09-12,K.Cousins,WAS,2012.0,MIN,False
2021,NE,M.Jones,17,2021-09-12,M.Jones,NE,2021.0,NE,True
2021,NO,J.Winston,6,2021-09-12,J.Winston,TB,2015.0,NO,False
2021,NYG,D.Jones,10,2021-09-12,D.Jones,NYG,2019.0,NYG,True
2021,NYJ,Z.Wilson,12,2021-09-12,Z.Wilson,NYJ,2021.0,NYJ,True
2021,PHI,J.Hurts,15,2021-09-12,J.Hurts,PHI,2020.0,PHI,True
2021,PIT,B.Roethlisberger,16,2021-09-12,B.Roethlisberger,PIT,2004.0,PIT,True
2021,SEA,R.Wilson,14,2021-09-12,R.Wilson,SEA,2012.0,SEA,True
2021,SF,J.Garoppolo,15,2021-09-12,J.Garoppolo,NE,2014.0,SF,False
2021,TB,T.Brady,17,2021-09-09,T.Brady,NE,2000.0,TB,False
2021,TEN,R.Tannehill,17,2021-09-12,R.Tannehill,MIA,2012.0,TEN,False
2021,WAS,T.Heinicke,16,2021-09-12,T.Heinicke,,,WAS,False
2022,ARI,K.Murray,10,2022-09-11,K.Murray,ARI,2019.0,ARI,True
2022,ATL,M.Mariota,13,2022-09-11,M.Mariota,TEN,2015.0,ATL,False
2022,BAL,L.Jackson,11,2022-09-11,L.Jackson,BAL,2018.0,BAL,True
2022,BUF,J.Allen,16,2022-09-08,J.Allen,BUF,2018.0,BUF,True
2022,CAR,B.Mayfield,7,2022-09-11,B.Mayfield,CLE,2018.0,CAR,False
2022,CHI,J.Fields,15,2022-09-11,J.Fields,CHI,2021.0,CHI,True
2022,CIN,J.Burrow,16,2022-09-11,J.Burrow,CIN,2020.0,CIN,True
2022,CLE,J.Brissett,11,2022-09-11,J.Brissett,NE,2016.0,CLE,False
2022,DAL,D.Prescott,12,2022-09-11,D.Prescott,DAL,2016.0,DAL,True
2022,DEN,R.Wilson,15,2022-09-12,R.Wilson,SEA,2012.0,DEN,False
2022,DET,J.Goff,17,2022-09-11,J.Goff,LAR,2016.0,DET,False
2022,GB,A.Rodgers,17,2022-09-11,A.Rodgers,GB,2005.0,GB,True
2022,HOU,D.Mills,15,2022-09-11,D.Mills,HOU,2021.0,HOU,True
2022,IND,M.Ryan,12,2022-09-11,M.Ryan,ATL,2008.0,IND,False
2022,JAX,T.Lawrence,17,2022-09-11,T.Lawrence,JAX,2021.0,JAX,True
2022,KC,P.Mahomes,17,2022-09-11,P.Mahomes,KC,2017.0,KC,True
2022,LA,M.Stafford,9,2022-09-08,M.Stafford,DET,2009.0,LAR,False
2022,LAC,J.Herbert,17,2022-09-11,J.Herbert,LAC,2020.0,LAC,True
2022,LV,D.Carr,15,2022-09-11,D.Carr,LV,2014.0,LV,True
2022,MIA,T.Tagovailoa,12,2022-09-11,T.Tagovailoa,MIA,2020.0,MIA,True
2022,MIN,K.Cousins,17,2022-09-11,K.Cousins,WAS,2012.0,MIN,False
2022,NE,M.Jones,13,2022-09-11,M.Jones,NE,2021.0,NE,True
2022,NO,A.Dalton,14,2022-10-02,A.Dalton,CIN,2011.0,NO,False
2022,NYG,D.Jones,16,2022-09-11,D.Jones,NYG,2019.0,NYG,True
2022,NYJ,Z.Wilson,9,2022-10-02,Z.Wilson,NYJ,2021.0,NYJ,True
2022,PHI,J.Hurts,15,2022-09-11,J.Hurts,PHI,2020.0,PHI,True
2022,PIT,K.Pickett,11,2022-10-09,K.Pickett,PIT,2022.0,PIT,True
2022,SEA,G.Smith,17,2022-09-12,G.Smith,NYJ,2013.0,SEA,False
2022,SF,J.Garoppolo,10,2022-09-18,J.Garoppolo,NE,2014.0,SF,False
2022,TB,T.Brady,17,2022-09-11,T.Brady,NE,2000.0,TB,False
2022,TEN,R.Tannehill,12,2022-09-11,R.Tannehill,MIA,2012.0,TEN,False
2022,WAS,T.Heinicke,9,2022-10-23,T.Heinicke,,,WAS,False
2023,ARI,J.Dobbs,8,2023-09-10,J.Dobbs,PIT,2017.0,ARI,False
2023,ATL,D.Ridder,12,2023-09-10,D.Ridder,ATL,2022.0,ATL,True
2023,BAL,L.Jackson,16,2023-09-10,L.Jackson,BAL,2018.0,BAL,True
2023,BUF,J.Allen,17,2023-09-11,J.Allen,BUF,2018.0,BUF,True
2023,CAR,B.Young,16,2023-09-10,B.Young,CAR,2023.0,CAR,True
2023,CHI,J.Fields,12,2023-09-10,J.Fields,CHI,2021.0,CHI,True
2023,CIN,J.Burrow,10,2023-09-10,J.Burrow,CIN,2020.0,CIN,True
2023,CLE,D.Watson,5,2023-09-10,D.Watson,HOU,2017.0,CLE,False
2023,DAL,D.Prescott,17,2023-09-10,D.Prescott,DAL,2016.0,DAL,True
2023,DEN,R.Wilson,15,2023-09-10,R.Wilson,SEA,2012.0,DEN,False
2023,DET,J.Goff,17,2023-09-07,J.Goff,LAR,2016.0,DET,False
2023,GB,J.Love,17,2023-09-10,J.Love,GB,2020.0,GB,True
2023,HOU,C.Stroud,15,2023-09-10,C.Stroud,HOU,2023.0,HOU,True
2023,IND,G.Minshew,15,2023-09-17,G.Minshew,JAX,2019.0,IND,False
2023,JAX,T.Lawrence,16,2023-09-10,T.Lawrence,JAX,2021.0,JAX,True
2023,KC,P.Mahomes,16,2023-09-07,P.Mahomes,KC,2017.0,KC,True
2023,LA,M.Stafford,15,2023-09-10,M.Stafford,DET,2009.0,LAR,False
2023,LAC,J.Herbert,12,2023-09-10,J.Herbert,LAC,2020.0,LAC,True
2023,LV,A.O'Connell,10,2023-10-01,A.O'Connell,LV,2023.0,LV,True
2023,MIA,T.Tagovailoa,17,2023-09-10,T.Tagovailoa,MIA,2020.0,MIA,True
2023,MIN,K.Cousins,8,2023-09-10,K.Cousins,WAS,2012.0,MIN,False
2023,NE,M.Jones,11,2023-09-10,M.Jones,NE,2021.0,NE,True
2023,NO,D.Carr,16,2023-09-10,D.Carr,LV,2014.0,NO,False
2023,NYG,T.DeVito,8,2023-10-29,T.DeVito,,,NYG,False
2023,NYJ,Z.Wilson,11,2023-09-11,Z.Wilson,NYJ,2021.0,NYJ,True
2023,PHI,J.Hurts,16,2023-09-10,J.Hurts,PHI,2020.0,PHI,True
2023,PIT,K.Pickett,10,2023-09-10,K.Pickett,PIT,2022.0,PIT,True
2023,SEA,G.Smith,15,2023-09-10,G.Smith,NYJ,2013.0,SEA,False
2023,SF,B.Purdy,16,2023-09-10,B.Purdy,SF,2022.0,SF,True
2023,TB,B.Mayfield,17,2023-09-10,B.Mayfield,CLE,2018.0,TB,False
2023,TEN,R.Tannehill,9,2023-09-10,R.Tannehill,MIA,2012.0,TEN,False
2023,WAS,S.Howell,17,2023-09-10,S.Howell,WAS,2022.0,WAS,True
2024,ARI,K.Murray,17,2024-09-08,K.Murray,ARI,2019.0,ARI,True
2024,ATL,K.Cousins,14,2024-09-08,K.Cousins,WAS,2012.0,ATL,False
2024,BAL,L.Jackson,17,2024-09-05,L.Jackson,BAL,2018.0,BAL,True
2024,BUF,J.Allen,16,2024-09-08,J.Allen,BUF,2018.0,BUF,True
2024,CAR,B.Young,12,2024-09-08,B.Young,CAR,2023.0,CAR,True
2024,CHI,C.Williams,17,2024-09-08,C.Williams,CHI,2024.0,CHI,True
2024,CIN,J.Burrow,17,2024-09-08,J.Burrow,CIN,2020.0,CIN,True
2024,CLE,J.Winston,7,2024-10-27,J.Winston,TB,2015.0,CLE,False
2024,DAL,D.Prescott,8,2024-09-08,D.Prescott,DAL,2016.0,DAL,True
2024,DEN,B.Nix,17,2024-09-08,B.Nix,DEN,2024.0,DEN,True
2024,DET,J.Goff,17,2024-09-08,J.Goff,LAR,2016.0,DET,False
2024,GB,J.Love,14,2024-09-06,J.Love,GB,2020.0,GB,True
2024,HOU,C.Stroud,16,2024-09-08,C.Stroud,HOU,2023.0,HOU,True
2024,IND,A.Richardson,10,2024-09-08,A.Richardson,IND,2023.0,IND,True
2024,JAX,T.Lawrence,9,2024-09-08,T.Lawrence,JAX,2021.0,JAX,True
2024,KC,P.Mahomes,16,2024-09-05,P.Mahomes,KC,2017.0,KC,True
2024,LA,M.Stafford,16,2024-09-08,M.Stafford,DET,2009.0,LAR,False
2024,LAC,J.Herbert,17,2024-09-08,J.Herbert,LAC,2020.0,LAC,True
2024,LV,G.Minshew,8,2024-09-08,G.Minshew,JAX,2019.0,LV,False
2024,MIA,T.Tagovailoa,11,2024-09-08,T.Tagovailoa,MIA,2020.0,MIA,True
2024,MIN,S.Darnold,17,2024-09-08,S.Darnold,,,MIN,False
2024,NE,D.Maye,10,2024-10-13,D.Maye,NE,2024.0,NE,True
2024,NO,D.Carr,10,2024-09-08,D.Carr,LV,2014.0,NO,False
2024,NYG,D.Jones,10,2024-09-08,D.Jones,NYG,2019.0,NYG,True
2024,NYJ,A.Rodgers,17,2024-09-09,A.Rodgers,GB,2005.0,NYJ,False
2024,PHI,J.Hurts,14,2024-09-06,J.Hurts,PHI,2020.0,PHI,True
2024,PIT,R.Wilson,11,2024-10-20,R.Wilson,SEA,2012.0,PIT,False
2024,SEA,G.Smith,17,2024-09-08,G.Smith,NYJ,2013.0,SEA,False
2024,SF,B.Purdy,15,2024-09-09,B.Purdy,SF,2022.0,SF,True
2024,TB,B.Mayfield,17,2024-09-08,B.Mayfield,CLE,2018.0,TB,False
2024,TEN,W.Levis,10,2024-09-08,W.Levis,TEN,2023.0,TEN,True
2024,WAS,J.Daniels,15,2024-09-08,J.Daniels,WAS,2024.0,WAS,True
